year,county,season,crop,area_harvested_ha,rainfall_mm,avg_temp_c,fertiliser_use_kg_ha,seed_variety,yield_tonnes_ha
2001,Kilifi,Long Rains,Cassava,8.84,442.3,29.0,21.9,Traditional,0.42
2001,Kilifi,Short Rains,Beans,4.32,282.8,29.0,21.9,Traditional,0.2
2001,Kilifi,Short Rains,Maize,5.84,463.7,29.1,21.9,Hybrid,0.4
2001,Kilifi,Short Rains,Cassava,14.44,511.0,27.7,21.9,Hybrid,1.32
2001,Kwale,Long Rains,Beans,6.32,640.0,29.4,5.4,Improved Traditional,0.2
2001,Kwale,Long Rains,Maize,9.8,601.7,27.4,5.4,Hybrid,0.43
2001,Kwale,Long Rains,Cassava,3.15,771.3,26.0,5.4,Traditional,1.05
2001,Kwale,Short Rains,Beans,2.66,770.6,27.4,5.4,Traditional,0.2
2001,Kwale,Short Rains,Maize,12.85,630.3,27.5,5.4,Traditional,0.48
2001,Kwale,Short Rains,Cassava,8.41,652.1,27.2,5.4,Hybrid,1.49
2001,Tana River,Long Rains,Beans,12.41,517.0,30.3,39.3,Traditional,0.2
2001,Tana River,Long Rains,Maize,4.45,619.6,31.4,39.3,Improved Traditional,0.46
2001,Tana River,Long Rains,Rice,3.09,488.8,29.0,39.3,Traditional,1.02
2001,Tana River,Short Rains,Beans,13.39,359.6,29.6,39.3,Traditional,0.2
2001,Tana River,Short Rains,Maize,4.41,224.2,29.0,39.3,Traditional,0.2
2001,Tana River,Short Rains,Rice,10.81,315.7,31.0,39.3,Improved Traditional,0.42
2001,Lamu,Long Rains,Beans,14.28,782.4,27.0,48.4,Improved Traditional,0.3
2001,Lamu,Long Rains,Maize,10.1,1075.9,27.8,48.4,Traditional,1.2
2001,Lamu,Short Rains,Beans,10.27,513.9,27.4,48.4,Improved Traditional,0.2
2001,Lamu,Short Rains,Maize,10.78,549.5,27.8,48.4,Improved Traditional,0.58
2001,Taita Taveta,Long Rains,Beans,6.92,588.2,24.4,16.6,Traditional,0.36
2001,Taita Taveta,Long Rains,Maize,13.57,693.2,23.9,16.6,Traditional,0.64
2001,Taita Taveta,Short Rains,Beans,10.33,160.1,24.9,16.6,Hybrid,0.2
2001,Taita Taveta,Short Rains,Maize,7.03,94.8,23.9,16.6,Improved Traditional,0.2
2001,Garissa,Long Rains,Sorghum,8.82,191.6,31.2,11.2,Improved Traditional,0.23
2001,Garissa,Long Rains,Beans,8.23,210.5,31.2,11.2,Traditional,0.2
2001,Garissa,Long Rains,Maize,5.04,179.5,34.0,11.2,Hybrid,0.2
2001,Garissa,Short Rains,Sorghum,1.74,66.1,31.9,11.2,Traditional,0.2
2001,Garissa,Short Rains,Beans,13.77,106.8,31.8,11.2,Traditional,0.2
2001,Garissa,Short Rains,Maize,14.6,216.4,32.9,11.2,Improved Traditional,0.2
2001,Wajir,Long Rains,Sorghum,14.93,134.2,32.7,38.9,Traditional,0.32
2001,Wajir,Long Rains,Beans,7.82,191.3,29.8,38.9,Traditional,0.2
2001,Wajir,Long Rains,Maize,13.3,296.8,32.4,38.9,Improved Traditional,0.39
2001,Wajir,Short Rains,Sorghum,4.92,120.5,31.7,38.9,Traditional,0.2
2001,Wajir,Short Rains,Beans,5.24,125.7,32.6,38.9,Traditional,0.2
2001,Wajir,Short Rains,Maize,2.91,214.0,33.8,38.9,Traditional,0.25
2001,Mandera,Long Rains,Sorghum,11.11,68.4,35.5,18.2,Traditional,0.2
2001,Mandera,Long Rains,Beans,6.88,226.4,35.0,18.2,Traditional,0.2
2001,Mandera,Long Rains,Maize,13.91,209.5,33.4,18.2,Traditional,0.2
2001,Mandera,Short Rains,Sorghum,5.28,70.8,32.5,18.2,Traditional,0.2
2001,Mandera,Short Rains,Beans,3.98,100.7,36.0,18.2,Hybrid,0.2
2001,Mandera,Short Rains,Maize,11.49,230.4,36.6,18.2,Improved Traditional,0.2
2001,Turkana,Long Rains,Sorghum,12.38,207.2,36.2,44.5,Improved Traditional,0.2
2001,Turkana,Long Rains,Beans,11.9,171.7,37.2,44.5,Traditional,0.2
2001,Turkana,Long Rains,Maize,8.81,133.2,34.5,44.5,Hybrid,0.2
2001,Turkana,Short Rains,Sorghum,10.68,202.8,34.6,44.5,Hybrid,0.38
2001,Turkana,Short Rains,Beans,12.86,219.3,33.9,44.5,Improved Traditional,0.2
2001,Turkana,Short Rains,Maize,3.81,50.0,36.3,44.5,Improved Traditional,0.2
2001,West Pokot,Long Rains,Beans,10.89,386.4,21.2,65.6,Hybrid,0.94
2001,West Pokot,Long Rains,Maize,5.07,446.3,21.6,65.6,Hybrid,1.04
2001,West Pokot,Short Rains,Beans,8.63,531.4,23.4,65.6,Hybrid,0.48
2001,West Pokot,Short Rains,Maize,1.47,332.2,21.8,65.6,Hybrid,1.44
2001,Samburu,Long Rains,Beans,4.93,337.2,25.3,45.0,Improved Traditional,0.2
2001,Samburu,Long Rains,Maize,7.96,306.6,28.0,45.0,Traditional,0.44
2001,Samburu,Short Rains,Beans,6.51,269.6,25.4,45.0,Hybrid,0.29
2001,Samburu,Short Rains,Maize,5.52,300.7,27.6,45.0,Hybrid,0.79
2001,Baringo,Long Rains,Beans,14.63,483.4,23.4,24.5,Hybrid,0.43
2001,Baringo,Long Rains,Maize,7.03,590.2,23.4,24.5,Improved Traditional,0.8
2001,Baringo,Short Rains,Beans,14.39,67.3,23.8,24.5,Hybrid,0.2
2001,Baringo,Short Rains,Maize,3.22,467.8,22.5,24.5,Traditional,0.81
2001,Laikipia,Long Rains,Wheat,11.05,956.5,18.1,58.1,Traditional,1.49
2001,Laikipia,Long Rains,Beans,3.6,634.2,20.4,58.1,Traditional,0.77
2001,Laikipia,Long Rains,Maize,10.54,525.0,19.8,58.1,Hybrid,1.6
2001,Laikipia,Short Rains,Wheat,2.99,552.8,18.2,58.1,Traditional,1.28
2001,Laikipia,Short Rains,Beans,7.76,480.8,18.4,58.1,Improved Traditional,0.45
2001,Laikipia,Short Rains,Maize,3.52,116.7,19.8,58.1,Improved Traditional,0.2
2001,Kisumu,Long Rains,Beans,11.63,434.1,21.4,72.6,Improved Traditional,0.39
2001,Kisumu,Long Rains,Maize,11.79,1074.7,22.2,72.6,Improved Traditional,4.63
2001,Kisumu,Short Rains,Beans,7.81,493.1,22.4,72.6,Hybrid,0.6
2001,Kisumu,Short Rains,Maize,2.95,404.3,21.9,72.6,Traditional,0.52
2001,Siaya,Long Rains,Beans,10.8,1088.7,22.2,66.0,Traditional,1.15
2001,Siaya,Long Rains,Maize,9.91,930.4,23.1,66.0,Traditional,3.2
2001,Siaya,Long Rains,Cassava,11.55,908.1,23.4,66.0,Traditional,2.4
2001,Siaya,Short Rains,Beans,14.37,588.1,23.8,66.0,Hybrid,0.77
2001,Siaya,Short Rains,Maize,9.25,539.0,20.9,66.0,Hybrid,1.02
2001,Siaya,Short Rains,Cassava,9.05,333.5,23.1,66.0,Improved Traditional,0.58
2001,Homa Bay,Long Rains,Beans,14.77,527.2,23.8,77.7,Improved Traditional,0.49
2001,Homa Bay,Long Rains,Maize,14.46,907.0,22.6,77.7,Traditional,2.02
2001,Homa Bay,Short Rains,Beans,6.21,548.6,25.2,77.7,Hybrid,0.66
2001,Homa Bay,Short Rains,Maize,2.43,220.6,24.8,77.7,Traditional,0.29
2001,Migori,Long Rains,Beans,2.73,1367.0,20.9,35.8,Traditional,0.72
2001,Migori,Long Rains,Maize,7.02,1137.9,20.4,35.8,Hybrid,1.03
2001,Migori,Short Rains,Beans,1.41,721.8,19.8,35.8,Traditional,0.48
2001,Migori,Short Rains,Maize,7.74,731.8,22.0,35.8,Traditional,0.86
2001,Kajiado,Long Rains,Beans,12.25,436.6,20.0,27.5,Traditional,0.39
2001,Kajiado,Long Rains,Maize,4.02,357.3,21.4,27.5,Traditional,0.94
2001,Kajiado,Short Rains,Beans,8.85,315.5,19.0,27.5,Improved Traditional,0.2
2001,Kajiado,Short Rains,Maize,8.85,108.7,21.8,27.5,Traditional,0.2
2001,Narok,Long Rains,Wheat,4.93,394.1,20.7,67.6,Hybrid,0.53
2001,Narok,Long Rains,Beans,13.39,1015.5,20.9,67.6,Traditional,1.45
2001,Narok,Long Rains,Maize,6.38,580.8,20.0,67.6,Traditional,2.49
2001,Narok,Short Rains,Wheat,6.46,597.2,20.4,67.6,Hybrid,3.78
2001,Narok,Short Rains,Beans,13.64,174.7,20.9,67.6,Improved Traditional,0.2
2001,Narok,Short Rains,Maize,5.47,686.1,17.3,67.6,Hybrid,3.06
2001,Elgeyo-Marakwet,Long Rains,Beans,13.59,714.4,17.9,56.9,Traditional,0.8
2001,Elgeyo-Marakwet,Long Rains,Maize,10.25,691.7,16.5,56.9,Traditional,0.52
2001,Elgeyo-Marakwet,Short Rains,Beans,13.47,434.6,17.3,56.9,Hybrid,0.97
2001,Elgeyo-Marakwet,Short Rains,Maize,14.47,698.7,16.1,56.9,Improved Traditional,2.31
2001,Busia,Long Rains,Beans,6.85,1195.1,18.8,59.5,Traditional,0.2
2001,Busia,Long Rains,Maize,14.05,1367.3,20.5,59.5,Traditional,2.58
2001,Busia,Long Rains,Cassava,5.92,1070.7,21.7,59.5,Hybrid,4.49
2001,Busia,Long Rains,Rice,5.28,1106.8,20.3,59.5,Hybrid,4.96
2001,Busia,Short Rains,Beans,10.68,698.8,19.4,59.5,Hybrid,0.94
2001,Busia,Short Rains,Maize,10.66,991.8,19.7,59.5,Traditional,1.83
2001,Busia,Short Rains,Cassava,10.19,477.8,20.9,59.5,Traditional,0.33
2001,Busia,Short Rains,Rice,12.01,734.2,19.7,59.5,Traditional,1.1
2001,Isiolo,Long Rains,Beans,8.43,297.4,28.9,27.8,Traditional,0.2
2001,Isiolo,Long Rains,Maize,9.67,307.8,29.3,27.8,Traditional,0.27
2001,Isiolo,Short Rains,Beans,3.51,215.6,30.3,27.8,Improved Traditional,0.2
2001,Isiolo,Short Rains,Maize,9.29,55.3,32.2,27.8,Improved Traditional,0.2
2001,Marsabit,Long Rains,Beans,9.55,161.8,30.5,24.9,Traditional,0.2
2001,Marsabit,Long Rains,Maize,11.03,50.0,31.0,24.9,Improved Traditional,0.2
2001,Marsabit,Short Rains,Beans,10.85,152.3,31.9,24.9,Traditional,0.2
2001,Marsabit,Short Rains,Maize,12.58,50.0,30.8,24.9,Improved Traditional,0.2
2002,Uasin Gishu,Long Rains,Wheat,4.07,1163.4,16.8,145.3,Hybrid,9.0
2002,Uasin Gishu,Long Rains,Beans,14.37,946.8,15.9,145.3,Hybrid,3.64
2002,Uasin Gishu,Long Rains,Maize,12.67,1077.8,18.0,145.3,Traditional,6.55
2002,Uasin Gishu,Short Rains,Wheat,2.28,896.9,17.1,145.3,Hybrid,12.19
2002,Uasin Gishu,Short Rains,Beans,14.64,1060.5,18.2,145.3,Improved Traditional,3.02
2002,Uasin Gishu,Short Rains,Maize,3.64,664.8,17.2,145.3,Improved Traditional,3.67
2002,Trans Nzoia,Long Rains,Wheat,3.06,1092.3,16.9,123.3,Improved Traditional,9.54
2002,Trans Nzoia,Long Rains,Beans,2.14,1261.1,18.5,123.3,Hybrid,4.24
2002,Trans Nzoia,Long Rains,Maize,8.48,969.6,16.6,123.3,Hybrid,3.08
2002,Trans Nzoia,Short Rains,Wheat,7.23,932.6,18.1,123.3,Hybrid,10.57
2002,Trans Nzoia,Short Rains,Beans,5.72,645.8,15.3,123.3,Traditional,0.76
2002,Trans Nzoia,Short Rains,Maize,1.15,611.1,17.8,123.3,Traditional,1.37
2002,Nakuru,Long Rains,Wheat,14.53,1073.8,18.6,81.3,Traditional,5.52
2002,Nakuru,Long Rains,Beans,12.79,1165.4,18.6,81.3,Hybrid,2.62
2002,Nakuru,Long Rains,Maize,7.75,900.1,19.9,81.3,Improved Traditional,3.95
2002,Nakuru,Long Rains,Potatoes,7.8,1018.1,19.2,81.3,Hybrid,8.27
2002,Nakuru,Short Rains,Wheat,0.87,761.0,17.2,81.3,Improved Traditional,3.06
2002,Nakuru,Short Rains,Beans,11.69,469.7,16.6,81.3,Hybrid,1.03
2002,Nakuru,Short Rains,Maize,9.01,426.9,17.9,81.3,Hybrid,1.66
2002,Nakuru,Short Rains,Potatoes,9.58,274.9,19.7,81.3,Improved Traditional,0.66
2002,Nandi,Long Rains,Beans,11.36,799.1,18.1,141.7,Improved Traditional,2.7
2002,Nandi,Long Rains,Maize,3.5,655.7,18.6,141.7,Traditional,3.8
2002,Nandi,Long Rains,Tea,1.95,1102.8,17.6,141.7,Hybrid,10.95
2002,Nandi,Short Rains,Beans,2.59,740.7,18.1,141.7,Traditional,2.71
2002,Nandi,Short Rains,Maize,2.17,382.7,18.6,141.7,Improved Traditional,1.04
2002,Nandi,Short Rains,Tea,13.17,969.7,18.6,141.7,Improved Traditional,5.54
2002,Bungoma,Long Rains,Beans,4.17,985.4,19.7,120.6,Hybrid,3.26
2002,Bungoma,Long Rains,Maize,4.3,1285.1,18.2,120.6,Hybrid,5.04
2002,Bungoma,Short Rains,Beans,14.33,610.0,17.7,120.6,Hybrid,1.29
2002,Bungoma,Short Rains,Maize,10.73,319.5,18.6,120.6,Traditional,0.61
2002,Kakamega,Long Rains,Beans,8.35,1263.4,17.1,130.2,Improved Traditional,2.11
2002,Kakamega,Long Rains,Maize,14.15,1330.7,19.1,130.2,Hybrid,9.95
2002,Kakamega,Short Rains,Beans,14.74,983.9,19.6,130.2,Traditional,2.0
2002,Kakamega,Short Rains,Maize,2.83,235.5,18.1,130.2,Improved Traditional,0.2
2002,Kisii,Long Rains,Beans,11.31,1208.1,18.9,97.0,Hybrid,1.62
2002,Kisii,Long Rains,Maize,10.64,1199.5,18.3,97.0,Hybrid,3.63
2002,Kisii,Short Rains,Beans,12.63,1388.6,17.3,97.0,Hybrid,1.39
2002,Kisii,Short Rains,Maize,4.94,1268.1,18.8,97.0,Hybrid,4.22
2002,Nyamira,Long Rains,Beans,9.85,474.8,16.0,105.6,Traditional,0.2
2002,Nyamira,Long Rains,Maize,5.67,1082.5,18.5,105.6,Hybrid,4.51
2002,Nyamira,Short Rains,Beans,12.4,865.5,17.8,105.6,Hybrid,1.34
2002,Nyamira,Short Rains,Maize,7.24,889.7,20.1,105.6,Hybrid,4.98
2002,Vihiga,Long Rains,Beans,7.68,668.1,19.1,75.2,Improved Traditional,0.78
2002,Vihiga,Long Rains,Maize,4.13,1282.4,19.5,75.2,Hybrid,3.39
2002,Vihiga,Short Rains,Beans,0.92,1140.2,18.3,75.2,Traditional,0.67
2002,Vihiga,Short Rains,Maize,3.67,1260.9,19.2,75.2,Traditional,3.49
2002,Bomet,Long Rains,Beans,6.45,1277.5,19.5,129.9,Hybrid,2.98
2002,Bomet,Long Rains,Maize,1.32,1071.8,18.0,129.9,Improved Traditional,5.05
2002,Bomet,Long Rains,Tea,13.49,1416.3,17.8,129.9,Hybrid,8.15
2002,Bomet,Long Rains,Potatoes,6.72,874.3,18.3,129.9,Improved Traditional,6.59
2002,Bomet,Short Rains,Beans,9.92,947.2,17.7,129.9,Hybrid,2.9
2002,Bomet,Short Rains,Maize,0.82,636.6,15.7,129.9,Hybrid,2.33
2002,Bomet,Short Rains,Tea,10.43,419.0,17.6,129.9,Hybrid,0.2
2002,Bomet,Short Rains,Potatoes,9.84,519.9,18.9,129.9,Improved Traditional,1.17
2002,Kericho,Long Rains,Beans,10.09,1256.5,17.9,134.0,Hybrid,3.45
2002,Kericho,Long Rains,Maize,6.15,1380.9,17.5,134.0,Hybrid,3.79
2002,Kericho,Long Rains,Tea,3.8,1571.7,17.9,134.0,Hybrid,6.48
2002,Kericho,Short Rains,Beans,1.44,495.8,17.2,134.0,Hybrid,0.55
2002,Kericho,Short Rains,Maize,11.03,864.5,17.5,134.0,Hybrid,2.69
2002,Kericho,Short Rains,Tea,5.98,934.1,18.2,134.0,Traditional,2.93
2002,Nyeri,Long Rains,Beans,5.51,548.6,16.5,53.5,Improved Traditional,0.79
2002,Nyeri,Long Rains,Maize,2.38,616.8,17.0,53.5,Traditional,1.62
2002,Nyeri,Long Rains,Tea,10.74,810.0,14.8,53.5,Traditional,1.11
2002,Nyeri,Long Rains,Coffee,10.77,922.3,16.4,53.5,Hybrid,1.49
2002,Nyeri,Short Rains,Beans,3.43,425.9,18.3,53.5,Hybrid,1.47
2002,Nyeri,Short Rains,Maize,2.65,239.5,14.3,53.5,Traditional,0.2
2002,Nyeri,Short Rains,Tea,13.52,632.0,16.5,53.5,Improved Traditional,2.16
2002,Nyeri,Short Rains,Coffee,1.47,412.2,16.2,53.5,Hybrid,0.83
2002,Muranga,Long Rains,Beans,6.72,490.6,17.4,41.0,Traditional,0.51
2002,Muranga,Long Rains,Maize,3.62,875.1,18.3,41.0,Improved Traditional,2.57
2002,Muranga,Long Rains,Tea,11.99,698.9,18.6,41.0,Improved Traditional,1.48
2002,Muranga,Long Rains,Coffee,10.09,899.9,18.7,41.0,Traditional,0.86
2002,Muranga,Short Rains,Beans,13.9,391.3,18.5,41.0,Traditional,0.2
2002,Muranga,Short Rains,Maize,5.63,345.0,17.6,41.0,Traditional,0.2
2002,Muranga,Short Rains,Tea,8.32,550.3,21.1,41.0,Traditional,0.51
2002,Muranga,Short Rains,Coffee,8.57,316.1,16.1,41.0,Hybrid,0.2
2002,Kiambu,Long Rains,Beans,14.76,809.5,18.6,56.7,Traditional,0.97
2002,Kiambu,Long Rains,Maize,5.98,607.6,16.8,56.7,Traditional,0.62
2002,Kiambu,Long Rains,Coffee,13.73,929.3,16.0,56.7,Hybrid,2.26
2002,Kiambu,Short Rains,Beans,2.33,661.9,19.1,56.7,Traditional,0.65
2002,Kiambu,Short Rains,Maize,2.1,357.7,17.8,56.7,Traditional,0.38
2002,Kiambu,Short Rains,Coffee,2.37,354.3,16.5,56.7,Hybrid,0.35
2002,Kirinyaga,Long Rains,Beans,12.13,1177.1,16.1,41.2,Hybrid,1.08
2002,Kirinyaga,Long Rains,Maize,3.93,783.7,19.0,41.2,Improved Traditional,2.31
2002,Kirinyaga,Long Rains,Coffee,8.07,588.9,18.0,41.2,Traditional,0.95
2002,Kirinyaga,Long Rains,Rice,13.6,784.8,19.8,41.2,Traditional,1.46
2002,Kirinyaga,Short Rains,Beans,3.26,635.1,18.9,41.2,Traditional,0.89
2002,Kirinyaga,Short Rains,Maize,10.41,694.4,18.3,41.2,Traditional,1.49
2002,Kirinyaga,Short Rains,Coffee,0.82,608.5,15.9,41.2,Hybrid,1.31
2002,Kirinyaga,Short Rains,Rice,14.32,463.7,18.1,41.2,Improved Traditional,0.57
2002,Embu,Long Rains,Beans,7.86,732.2,20.6,59.4,Hybrid,2.12
2002,Embu,Long Rains,Maize,3.49,888.4,18.0,59.4,Hybrid,3.26
2002,Embu,Long Rains,Coffee,5.75,506.2,18.2,59.4,Traditional,1.15
2002,Embu,Short Rains,Beans,11.03,369.3,18.5,59.4,Traditional,0.96
2002,Embu,Short Rains,Maize,8.29,165.3,20.0,59.4,Hybrid,0.35
2002,Embu,Short Rains,Coffee,5.14,636.5,20.3,59.4,Traditional,0.9
2002,Meru,Long Rains,Beans,2.69,894.3,16.8,58.2,Hybrid,1.28
2002,Meru,Long Rains,Maize,7.67,588.4,18.2,58.2,Improved Traditional,2.37
2002,Meru,Long Rains,Coffee,13.86,657.4,15.6,58.2,Traditional,0.91
2002,Meru,Long Rains,Potatoes,9.19,755.9,15.3,58.2,Improved Traditional,3.02
2002,Meru,Short Rains,Beans,9.71,704.6,18.3,58.2,Improved Traditional,1.2
2002,Meru,Short Rains,Maize,12.14,428.8,18.3,58.2,Improved Traditional,1.62
2002,Meru,Short Rains,Coffee,5.27,482.2,15.8,58.2,Traditional,0.95
2002,Meru,Short Rains,Potatoes,5.04,581.7,18.3,58.2,Traditional,2.42
2002,Tharaka-Nithi,Long Rains,Beans,6.03,696.9,18.5,78.0,Traditional,1.12
2002,Tharaka-Nithi,Long Rains,Maize,6.24,643.5,20.4,78.0,Improved Traditional,2.02
2002,Tharaka-Nithi,Short Rains,Beans,9.07,431.7,19.7,78.0,Improved Traditional,0.74
2002,Tharaka-Nithi,Short Rains,Maize,7.89,462.5,21.0,78.0,Improved Traditional,2.63
2002,Nyandarua,Long Rains,Beans,12.12,1108.6,15.7,157.0,Traditional,1.65
2002,Nyandarua,Long Rains,Maize,10.32,993.0,14.4,157.0,Traditional,3.02
2002,Nyandarua,Long Rains,Potatoes,11.19,1106.1,15.3,157.0,Improved Traditional,15.35
2002,Nyandarua,Short Rains,Beans,5.43,702.2,16.3,157.0,Traditional,1.67
2002,Nyandarua,Short Rains,Maize,11.72,660.6,15.6,157.0,Hybrid,2.88
2002,Nyandarua,Short Rains,Potatoes,10.76,573.2,14.7,157.0,Traditional,10.83
2002,Nairobi,Long Rains,Beans,9.04,670.9,17.3,40.1,Traditional,0.45
2002,Nairobi,Long Rains,Maize,6.95,794.8,19.4,40.1,Improved Traditional,0.26
2002,Nairobi,Short Rains,Beans,2.33,452.5,20.4,40.1,Improved Traditional,0.34
2002,Nairobi,Short Rains,Maize,5.58,606.3,19.8,40.1,Improved Traditional,1.43
2002,Machakos,Long Rains,Sorghum,11.77,1011.3,22.2,47.9,Traditional,0.69
2002,Machakos,Long Rains,Beans,8.74,527.8,22.3,47.9,Traditional,0.22
2002,Machakos,Long Rains,Maize,8.25,597.2,21.4,47.9,Traditional,0.84
2002,Machakos,Short Rains,Sorghum,13.21,298.0,22.9,47.9,Traditional,0.2
2002,Machakos,Short Rains,Beans,0.62,384.1,21.0,47.9,Traditional,0.2
2002,Machakos,Short Rains,Maize,5.25,254.3,22.8,47.9,Hybrid,0.4
2002,Makueni,Long Rains,Sorghum,10.8,243.4,23.9,7.6,Hybrid,0.2
2002,Makueni,Long Rains,Beans,2.86,550.6,25.5,7.6,Traditional,0.2
2002,Makueni,Long Rains,Maize,3.29,442.4,25.1,7.6,Traditional,0.48
2002,Makueni,Short Rains,Sorghum,6.88,255.1,22.5,7.6,Traditional,0.2
2002,Makueni,Short Rains,Beans,4.14,74.8,24.0,7.6,Hybrid,0.2
2002,Makueni,Short Rains,Maize,10.89,317.6,23.4,7.6,Improved Traditional,0.61
2002,Kitui,Long Rains,Sorghum,6.31,665.7,24.3,28.3,Traditional,0.46
2002,Kitui,Long Rains,Beans,2.71,545.3,23.2,28.3,Hybrid,0.27
2002,Kitui,Long Rains,Maize,9.86,518.9,25.8,28.3,Hybrid,0.93
2002,Kitui,Short Rains,Sorghum,13.42,176.2,23.7,28.3,Hybrid,0.2
2002,Kitui,Short Rains,Beans,2.9,350.4,25.7,28.3,Traditional,0.22
2002,Kitui,Short Rains,Maize,12.16,227.8,22.9,28.3,Hybrid,0.2
2002,Mombasa,Long Rains,Beans,12.76,1238.9,30.8,28.9,Traditional,0.2
2002,Mombasa,Long Rains,Maize,6.5,1036.3,29.1,28.9,Traditional,0.57
2002,Mombasa,Short Rains,Beans,13.91,426.0,29.5,28.9,Traditional,0.2
2002,Mombasa,Short Rains,Maize,5.49,863.7,29.0,28.9,Hybrid,0.2
2002,Kilifi,Long Rains,Beans,13.93,544.8,28.4,44.7,Hybrid,0.2
2002,Kilifi,Long Rains,Maize,13.34,724.0,27.8,44.7,Traditional,0.46
2002,Kilifi,Long Rains,Cassava,13.26,792.8,29.0,44.7,Hybrid,3.22
2002,Kilifi,Short Rains,Beans,11.3,434.3,29.6,44.7,Hybrid,0.2
2002,Kilifi,Short Rains,Maize,2.63,232.4,25.6,44.7,Hybrid,0.2
2002,Kilifi,Short Rains,Cassava,1.7,270.3,26.9,44.7,Traditional,0.39
2002,Kwale,Long Rains,Beans,8.65,1322.5,29.5,19.9,Hybrid,0.23
2002,Kwale,Long Rains,Maize,10.92,802.5,27.0,19.9,Hybrid,1.16
2002,Kwale,Long Rains,Cassava,12.58,830.6,26.7,19.9,Traditional,1.51
2002,Kwale,Short Rains,Beans,11.4,577.4,28.8,19.9,Improved Traditional,0.2
2002,Kwale,Short Rains,Maize,14.97,494.7,27.5,19.9,Traditional,0.28
2002,Kwale,Short Rains,Cassava,3.46,859.8,27.1,19.9,Traditional,1.61
2002,Tana River,Long Rains,Beans,10.5,539.3,28.9,18.1,Traditional,0.2
2002,Tana River,Long Rains,Maize,9.28,461.5,30.9,18.1,Hybrid,0.26
2002,Tana River,Long Rains,Rice,11.74,555.4,28.5,18.1,Improved Traditional,0.39
2002,Tana River,Short Rains,Beans,3.17,315.0,28.6,18.1,Traditional,0.2
2002,Tana River,Short Rains,Maize,6.53,432.7,30.6,18.1,Traditional,0.2
2002,Tana River,Short Rains,Rice,6.38,315.6,27.7,18.1,Hybrid,0.72
2002,Lamu,Long Rains,Beans,10.5,652.9,28.3,17.6,Traditional,0.2
2002,Lamu,Long Rains,Maize,4.81,846.7,29.7,17.6,Hybrid,0.71
2002,Lamu,Short Rains,Beans,7.01,483.6,28.5,17.6,Traditional,0.2
2002,Lamu,Short Rains,Maize,0.55,598.3,28.2,17.6,Hybrid,0.6
2002,Taita Taveta,Long Rains,Beans,2.97,578.8,26.0,8.5,Hybrid,0.3
2002,Taita Taveta,Long Rains,Maize,10.59,842.7,21.7,8.5,Traditional,1.3
2002,Taita Taveta,Short Rains,Beans,12.75,359.9,23.3,8.5,Improved Traditional,0.2
2002,Taita Taveta,Short Rains,Maize,12.62,192.5,19.5,8.5,Traditional,0.2
2002,Garissa,Long Rains,Sorghum,9.87,234.7,34.2,18.9,Hybrid,0.23
2002,Garissa,Long Rains,Beans,10.43,160.2,33.3,18.9,Traditional,0.2
2002,Garissa,Long Rains,Maize,6.18,214.6,32.5,18.9,Traditional,0.2
2002,Garissa,Short Rains,Sorghum,5.27,97.5,32.2,18.9,Traditional,0.2
2002,Garissa,Short Rains,Beans,7.66,78.4,32.5,18.9,Traditional,0.2
2002,Garissa,Short Rains,Maize,2.33,50.0,31.7,18.9,Traditional,0.2
2002,Wajir,Long Rains,Sorghum,6.2,199.8,29.3,46.0,Traditional,0.98
2002,Wajir,Long Rains,Beans,6.5,215.6,34.6,46.0,Traditional,0.2
2002,Wajir,Long Rains,Maize,13.4,262.8,30.6,46.0,Traditional,0.37
2002,Wajir,Short Rains,Sorghum,1.26,162.9,33.7,46.0,Hybrid,0.33
2002,Wajir,Short Rains,Beans,3.57,161.4,33.3,46.0,Traditional,0.2
2002,Wajir,Short Rains,Maize,13.51,163.6,34.6,46.0,Improved Traditional,0.2
2002,Mandera,Long Rains,Sorghum,11.55,114.8,32.6,15.0,Hybrid,0.2
2002,Mandera,Long Rains,Beans,0.85,259.1,33.9,15.0,Improved Traditional,0.2
2002,Mandera,Long Rains,Maize,1.85,229.1,31.8,15.0,Traditional,0.2
2002,Mandera,Short Rains,Sorghum,8.51,50.0,35.2,15.0,Hybrid,0.2
2002,Mandera,Short Rains,Beans,7.71,254.6,33.2,15.0,Traditional,0.2
2002,Mandera,Short Rains,Maize,11.36,139.3,33.5,15.0,Improved Traditional,0.2
2002,Turkana,Long Rains,Sorghum,7.55,228.9,35.1,21.8,Hybrid,0.2
2002,Turkana,Long Rains,Beans,9.32,237.4,36.0,21.8,Hybrid,0.2
2002,Turkana,Long Rains,Maize,13.51,100.5,35.2,21.8,Improved Traditional,0.2
2002,Turkana,Short Rains,Sorghum,5.7,50.0,36.5,21.8,Improved Traditional,0.2
2002,Turkana,Short Rains,Beans,14.11,128.4,36.9,21.8,Traditional,0.2
2002,Turkana,Short Rains,Maize,14.01,198.1,33.8,21.8,Traditional,0.23
2002,West Pokot,Long Rains,Beans,5.12,672.5,22.6,74.3,Improved Traditional,0.45
2002,West Pokot,Long Rains,Maize,2.81,600.9,20.7,74.3,Traditional,3.14
2002,West Pokot,Short Rains,Beans,2.79,441.1,22.8,74.3,Hybrid,0.91
2002,West Pokot,Short Rains,Maize,1.44,256.6,20.3,74.3,Hybrid,0.23
