Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,LogMonthlyIncome,YearsPerCompany,PromotionLag,IncomePerYear,HighRiskProfile
48,0,1,1236,1,4,4,0,40,2,4,1,15402,17997,7,0,11,3,1,1,21,3,1,3,2,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.642317575,3,-2,700.09,0
44,0,1,1112,1,4,1,0,50,2,2,3,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.697178688,2.5,-2,544.09,0
34,0,1,204,14,3,3,0,31,3,1,3,2579,2912,1,1,18,3,4,2,8,3,3,8,2,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.855544678,8,-2,286.56,0
27,1,1,1420,2,1,3,1,85,3,1,1,3041,16346,0,0,11,3,2,1,5,3,3,4,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.020270473,5,-3,506.83,0
21,0,1,1343,22,1,3,1,49,3,1,3,3447,24444,1,0,11,3,3,0,3,2,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8.145549632,3,-1,861.75,0
44,0,1,1315,3,4,4,1,35,3,5,4,19513,9358,4,1,12,3,1,1,26,2,4,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9.878887436,6.5,-2,722.7,0
22,0,1,604,6,1,1,1,69,3,1,3,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.928045601,3,0,693.25,0
33,0,1,1216,8,4,3,1,39,3,2,3,7104,20431,0,0,12,3,4,0,6,3,3,5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.868554041,6,1,1014.86,0
32,0,1,646,9,4,1,0,92,3,2,4,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.751949058,6,-4,903.14,0
30,0,2,160,3,3,3,0,71,3,1,3,2083,22653,1,0,20,4,3,1,1,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.642044403,1,0,1041.5,0
53,0,1,238,1,1,4,0,34,3,2,1,8381,7507,7,0,20,4,4,0,18,2,4,14,7,8,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.033841828,2.571428571,1,441.11,0
34,0,1,1397,1,5,2,1,42,3,1,4,2691,7660,1,0,12,3,4,1,10,4,2,10,9,8,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.898039691,10,-1,244.64,0
45,1,2,306,26,4,1,0,100,3,2,1,4286,5630,2,0,14,3,4,2,5,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.363342467,2.5,-1,714.33,0
26,0,1,991,6,3,3,0,71,3,1,4,2659,17759,1,1,13,3,3,1,3,2,3,3,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.886081402,3,-2,664.75,0
37,0,1,482,3,3,3,1,36,3,3,3,9434,9606,1,0,15,3,3,1,10,2,3,10,7,7,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.152181458,10,0,857.64,0
29,0,1,1176,3,2,2,0,62,3,2,3,5561,3487,1,0,14,3,1,1,6,5,2,6,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,8.623713035,6,1,794.43,0
35,0,1,1017,6,4,2,1,82,1,2,4,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.801920904,17,0,369.22,0
33,0,2,1296,6,3,3,1,30,3,2,4,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.952346543,5,-7,482.81,0
54,0,1,397,19,4,3,1,88,3,3,2,10725,6729,2,0,15,3,3,1,16,1,4,9,7,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9.28042598,8,0,630.88,0
36,0,1,913,9,2,2,1,48,2,2,2,8847,13934,2,1,11,3,3,1,13,2,3,3,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.087946724,6.5,-2,631.93,0
27,0,1,1115,3,4,1,1,54,2,1,4,2045,15174,0,0,13,3,4,0,5,0,3,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.623641947,5,-1,340.83,0
20,1,1,1362,10,1,4,1,32,3,1,3,1009,26999,1,1,11,3,4,0,1,5,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.91770561,1,1,504.5,0
33,1,2,1076,3,3,1,1,70,3,1,1,3348,3164,1,1,11,3,1,0,10,3,3,10,8,9,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.116417073,10,1,304.36,0
35,0,0,727,3,3,3,1,41,2,1,3,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.156176637,1,0,640.5,0
23,0,1,885,4,3,1,1,58,4,1,1,2819,8544,2,0,16,3,1,1,5,3,4,3,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.944492164,2.5,-2,469.83,0
25,0,1,810,8,3,4,1,57,4,2,2,4851,15678,0,0,22,4,3,1,4,4,3,3,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.48714627,4,-1,970.2,0
38,0,1,243,7,4,4,0,46,2,2,4,4028,7791,0,0,20,4,1,0,8,2,3,7,7,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.301273485,8,-7,447.56,0
29,0,2,806,1,4,2,1,76,1,1,4,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.908754739,10,-5,247.27,0
48,0,1,817,2,1,2,1,56,4,2,2,8120,18597,3,0,12,3,4,0,12,3,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.002208578,4,0,624.62,0
27,0,2,1410,3,1,4,0,71,4,2,4,4647,16673,1,1,20,4,2,2,6,3,3,6,5,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.444192299,6,-5,663.86,0
37,0,1,1225,10,2,4,1,80,4,1,4,4680,15232,3,0,17,3,1,0,4,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.451267041,1.333333333,0,936,0
50,0,1,1207,28,1,4,1,74,4,1,3,3221,3297,1,1,11,3,3,3,20,3,3,20,8,3,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.077757564,20,-5,153.38,0
34,0,1,1442,9,3,4,0,46,2,3,2,8621,17654,1,0,14,3,2,0,9,3,4,8,7,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.062072355,9,0,862.1,0
24,1,1,693,3,2,1,0,65,3,2,3,4577,24785,9,0,14,3,1,0,4,3,3,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.429017501,0.444444444,0,915.4,0
39,0,1,408,2,4,4,0,80,2,2,3,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.423761247,20,4,216.81,0
32,0,1,929,10,3,4,1,55,3,2,4,5396,21703,1,0,12,3,4,0,10,2,2,10,7,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.593598523,10,-7,490.55,0
50,1,2,562,8,2,2,1,50,3,2,3,6796,23452,3,1,14,3,1,1,18,4,3,4,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.824236617,6,-2,357.68,0
38,0,1,827,1,4,2,0,33,4,2,4,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.93931874,10,-6,693.18,0
27,0,1,608,1,2,3,0,68,3,3,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.910990495,9,-7,741.2,0
32,0,1,1018,3,2,3,0,39,3,3,4,11159,19373,3,0,15,3,4,0,10,6,3,7,7,7,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.320091236,3.333333333,0,1014.45,0
47,0,1,703,14,4,4,1,42,3,2,1,4960,11825,2,0,12,3,4,0,20,2,3,7,7,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.509362612,10,-6,236.19,0
40,0,2,580,5,4,4,1,48,2,3,1,10475,23772,5,1,21,4,3,1,20,2,3,18,13,1,12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.256842206,4,-12,498.81,0
53,0,1,970,7,3,3,1,59,4,4,3,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.60339546,10.66666667,0,448.91,0
41,0,1,427,10,4,2,1,73,2,5,4,19141,8861,3,0,15,3,2,3,23,2,2,21,6,12,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.859640153,7.666666667,6,797.54,0
60,0,1,1179,16,4,1,1,84,3,2,1,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.595264727,1.25,0,491.36,0
27,0,2,294,10,2,4,1,32,3,3,1,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.08182495,9,-6,879.3,0
41,0,1,314,1,3,4,1,59,2,5,3,19189,19562,1,0,12,3,2,1,22,3,3,22,7,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.862144589,22,-5,834.3,0
50,0,1,316,8,4,4,1,54,3,1,2,3875,9983,7,0,15,3,4,1,4,2,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8.262558973,0.571428571,0,775,0
28,1,1,654,1,2,1,0,67,1,1,2,2216,3872,7,1,13,3,4,0,10,4,3,7,7,3,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.70391021,1.428571429,-4,201.45,0
36,0,0,427,8,3,1,0,63,4,3,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.368539987,1.111111111,-7,1064.82,0
38,0,1,168,1,3,3,0,81,3,3,3,7861,15397,4,1,14,3,4,0,10,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.969796306,2.5,0,714.64,0
44,0,0,381,24,3,1,1,49,1,1,3,3708,2104,2,0,14,3,3,0,9,5,3,5,2,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.218517577,4.5,-1,370.8,0
47,0,2,217,3,3,4,0,49,3,4,3,13770,10225,9,1,12,3,4,2,28,2,2,22,2,11,13,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.530320211,3.111111111,9,474.83,0
30,0,1,501,27,5,3,1,99,3,2,4,5304,25275,7,0,23,4,4,1,10,2,2,8,7,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.576405051,1.428571429,0,482.18,0
29,0,1,1396,10,3,3,1,99,3,1,3,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.879669915,1,0,1321,0
42,1,2,933,19,3,3,1,57,4,1,3,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.922985959,1.166666667,0,344.88,0
43,0,2,775,15,3,4,1,47,2,2,4,6804,23683,3,0,18,3,3,1,7,5,3,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.825412915,2.333333333,0,850.5,0
34,0,1,970,8,2,2,0,96,3,2,3,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.723068501,3.333333333,3,558.36,0
23,0,1,650,9,1,2,1,37,3,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.824445931,5,-3,416.67,0
39,0,1,141,3,3,3,0,44,4,2,2,6389,18767,9,0,15,3,3,1,12,3,1,8,3,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.762489547,1.333333333,0,491.46,0
56,0,1,832,9,3,3,1,81,3,4,4,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.315060683,4.285714286,-6,358.16,0
40,0,1,804,2,1,4,0,86,2,1,4,2342,22929,0,1,20,4,4,0,5,2,2,4,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.759187439,5,0,390.33,0
27,0,1,975,7,3,4,0,55,2,2,1,6811,23398,8,0,19,3,1,0,9,2,1,7,6,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.826441042,1.125,-6,681.1,0
29,0,1,1090,10,3,4,1,83,3,1,2,2297,17967,1,0,14,3,4,2,2,2,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.739794458,2,0,765.67,0
53,0,1,346,6,3,4,1,86,3,2,4,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.804251384,9.5,0,122.5,0
35,0,0,1225,2,4,4,0,61,3,2,1,5093,4761,2,0,11,3,1,1,16,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.535818656,8,0,299.59,0
32,0,2,430,24,4,1,1,80,3,2,4,5309,21146,1,0,15,3,4,2,10,2,3,10,8,4,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.577347114,10,-4,482.64,0
38,0,1,268,2,5,4,1,92,3,1,3,3057,20471,6,1,13,3,2,1,6,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.025516386,1,0,436.71,0
34,0,1,167,8,5,2,0,32,3,2,1,5121,4187,3,0,14,3,3,1,7,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.541300267,2.333333333,0,640.12,0
52,0,1,621,3,4,3,1,31,2,4,1,16856,10084,1,0,11,3,1,0,34,3,4,34,6,1,16,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9.73252128,34,-5,481.6,0
33,1,1,527,1,4,4,1,63,3,1,4,2686,5207,1,1,13,3,3,0,10,2,2,10,9,7,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7.896180609,10,-2,244.18,0
25,0,1,883,26,1,3,0,32,3,2,4,6180,22807,1,0,23,4,2,0,6,5,2,6,5,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8.72923535,6,-4,882.86,0
45,0,1,954,2,2,2,1,46,1,2,3,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8.79981247,9,-4,663.2,0
23,0,1,310,10,1,1,1,79,4,1,3,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.162231065,2,-2,1168.33,0
47,1,2,719,27,2,2,0,77,4,2,3,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.763740721,2,-3,710.78,0
34,0,1,304,2,3,4,1,60,3,2,4,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.744328764,6,-4,896.29,0
55,1,1,725,2,3,4,1,78,3,5,1,19859,21199,5,1,13,3,4,1,24,2,3,5,2,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.896462938,4.8,-1,794.36,0
36,0,0,1434,8,4,1,1,76,2,3,1,7587,14229,1,0,15,3,2,0,10,1,3,10,7,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.934323331,10,-7,689.73,0
52,0,0,715,19,4,4,1,41,3,1,4,4258,26589,0,0,18,3,1,1,5,3,3,4,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.35678967,5,-2,709.67,0
26,0,2,575,1,2,1,0,71,1,1,4,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.381373468,1.666666667,0,727.33,0
29,0,1,657,27,3,2,0,66,3,2,3,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.374707543,2.75,-6,361.25,0
26,1,1,1146,8,3,4,1,38,2,2,1,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.580543507,1,-2,760.86,0
34,0,1,182,1,4,2,0,72,4,1,4,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.095903533,5,-1,298.18,0
54,0,1,376,19,4,4,0,95,3,2,1,5485,22670,9,1,11,3,2,2,9,4,3,5,3,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.609954671,1,-2,548.5,0
27,0,2,829,8,1,3,1,84,3,2,4,4342,24008,0,0,19,3,2,1,5,3,3,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.376320633,5,-1,723.67,0
37,0,1,571,10,1,4,0,82,3,1,1,2782,19905,0,1,13,3,2,2,6,3,2,5,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.931284762,6,1,397.43,0
38,0,2,240,2,4,1,0,75,4,2,1,5980,26085,6,1,12,3,4,0,17,2,3,15,7,4,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.696343057,2.833333333,-3,332.22,0
34,0,1,121,2,4,3,0,86,2,1,1,4381,7530,1,0,11,3,3,0,6,3,3,6,5,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.38526052,6,-4,625.86,0
35,0,1,384,8,4,1,0,72,3,1,4,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.852827812,3,-2,643,0
30,0,1,921,1,3,4,1,38,1,1,3,3833,24375,3,0,21,4,3,2,7,2,3,2,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.251663924,2.333333333,-2,479.12,0
40,0,2,791,2,2,3,0,38,4,2,2,4244,9931,1,0,24,4,4,1,8,2,3,8,7,3,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.353497099,8,-4,471.56,0
34,0,1,1111,8,2,3,0,93,3,2,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.77971129,1.2,-1,928.57,0
42,0,2,570,8,3,2,1,66,3,5,4,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.821789309,24,7,737.2,0
23,1,1,1243,6,3,3,1,63,4,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.379008128,1,0,800.5,0
24,0,0,1092,9,3,3,1,60,2,1,2,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.899153483,1,0,1347,0
52,0,1,1325,11,4,4,0,82,3,2,3,3149,21821,8,0,20,4,2,1,9,3,3,5,2,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.055157732,1.125,-1,314.9,0
50,0,1,691,2,3,3,1,64,3,4,3,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9.77792433,6,-3,569,0
29,1,1,805,1,2,2,0,36,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.749322465,1,0,1159.5,0
33,0,1,213,7,3,3,1,49,3,3,3,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9.366660126,14,-6,779.4,0
33,1,1,118,16,3,1,0,69,3,2,1,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.580167991,1.2,-2,760.57,0
47,0,1,202,2,2,3,0,33,3,4,4,16752,12982,1,1,11,3,3,1,26,3,2,26,14,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9.726332626,26,-11,620.44,0
36,0,1,676,1,3,3,0,35,3,2,2,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.561975334,10,-7,475.27,0
29,0,1,1252,23,2,3,1,81,4,1,3,2700,23779,1,0,24,4,3,1,10,3,3,10,7,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.901377354,10,-7,245.45,0
58,1,1,286,2,4,4,1,31,3,5,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.865110483,5.714285714,-2,469.41,0
35,0,1,1258,1,4,4,0,40,4,1,3,2506,13301,3,0,13,3,3,0,7,0,3,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.826842098,2.333333333,0,313.25,0
42,0,1,932,1,2,4,0,43,2,2,4,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.709960006,0.888888889,-3,673.56,0
28,1,1,890,2,4,3,1,46,3,1,3,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.3854887,0.833333333,0,730.33,0
36,0,1,1041,13,3,3,1,36,3,1,2,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.670428522,2,-2,238.11,0
32,0,1,859,4,3,3,0,98,2,2,3,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.726318951,14,-7,410.8,0
40,0,2,720,16,4,1,1,51,2,2,3,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.536014946,1.666666667,0,463.09,0
30,0,1,946,2,3,3,0,52,2,2,4,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8.836083191,2.4,0,529,0
45,0,1,252,2,3,2,0,95,2,1,3,2274,6153,1,0,14,3,4,0,1,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.729735331,1,0,1137,0
42,0,1,933,29,3,2,1,98,3,2,2,4434,11806,1,0,13,3,4,1,10,3,2,9,8,7,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.397282895,10,-1,403.09,0
38,0,2,471,12,3,1,1,45,2,2,1,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.746557355,6.5,-2,449.14,0
34,0,2,702,16,4,3,0,100,2,1,4,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.845416037,6,-1,364.71,0
49,1,1,1184,11,3,3,0,43,3,3,4,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.943114308,9,-1,765.4,0
55,1,1,436,2,1,3,1,37,3,2,4,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8.548885638,3,0,396.92,0
43,0,1,589,14,2,2,1,94,3,4,1,17159,5200,6,0,24,4,3,1,22,3,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.750336373,3.666666667,0,746.04,0
27,0,1,269,5,1,3,1,42,2,3,4,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.457903328,9,-8,1280.8,0
35,0,1,950,7,3,3,1,59,3,3,3,10221,18869,3,0,21,4,2,0,17,3,4,8,5,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9.232297539,5.666666667,-4,567.83,0
28,0,1,760,2,4,2,0,81,3,2,2,4779,3698,1,1,20,4,1,0,8,2,3,8,7,7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.472195825,8,0,531,0
34,0,1,829,3,2,3,1,88,3,1,4,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.226305988,4,-2,747.4,0
26,1,2,887,5,2,3,0,88,2,1,3,2366,20898,1,1,14,3,1,1,8,2,3,8,7,1,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.76937861,8,-6,262.89,0
27,0,0,443,3,3,4,1,50,3,1,4,1706,16571,1,0,11,3,3,3,0,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.442492723,0,0,1706,0
51,0,1,1318,26,4,1,0,66,3,4,3,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9.699411064,14.5,-2,543.57,0
